"","state","statefp","county","countyfp","year","month","trap_type","num_collection_events","num_sites","num_trap_nights","num_aegypti_collected","num_albopictus_collected","num_collections_aegypti","num_collections_albopictus","GEOID"
"3021","California","06","Santa Clara","085",2017,9,"CO2",104,16,116,0,0,0,0,"06085"
"3022","California","06","Santa Clara","085",2017,9,"GAT",11,8,139,0,0,0,0,"06085"
"3023","California","06","Santa Clara","085",2017,10,"BGS",33,17,63,0,0,0,0,"06085"
"3024","California","06","Santa Clara","085",2017,10,"CO2",164,38,176,0,0,0,0,"06085"
"3025","California","06","Santa Clara","085",2017,10,"GAT",21,7,162,0,0,0,0,"06085"
"3026","California","06","Santa Clara","085",2017,11,"BGS",27,12,31,0,0,0,0,"06085"
"3027","California","06","Santa Clara","085",2017,11,"GAT",15,10,150,0,0,0,0,"06085"
"3028","California","06","Santa Clara","085",2017,12,"BGS",34,18,37,0,0,0,0,"06085"
"3029","California","06","Santa Clara","085",2017,12,"CO2",5,2,5,0,0,0,0,"06085"
"3030","California","06","Santa Clara","085",2018,1,"BGS",38,23,44,0,0,0,0,"06085"
"3031","California","06","Santa Clara","085",2018,2,"BGS",23,17,30,0,0,0,0,"06085"
"3032","California","06","Santa Clara","085",2018,3,"BGS",31,23,39,0,0,0,0,"06085"
"3033","California","06","Santa Clara","085",2018,4,"BGS",27,15,27,0,0,0,0,"06085"
"3034","California","06","Santa Clara","085",2018,4,"CO2",24,14,24,0,0,0,0,"06085"
"3035","California","06","Santa Clara","085",2018,4,"GAT",86,27,565,0,0,0,0,"06085"
"3036","California","06","Santa Clara","085",2018,5,"BGS",18,10,24,0,0,0,0,"06085"
"3037","California","06","Santa Clara","085",2018,5,"CO2",146,50,146,0,0,0,0,"06085"
"3038","California","06","Santa Clara","085",2018,5,"GAT",141,38,930,0,0,0,0,"06085"
"3039","California","06","Santa Clara","085",2018,6,"BGS",5,4,5,0,0,0,0,"06085"
"3040","California","06","Santa Clara","085",2018,6,"CO2",191,49,191,0,0,0,0,"06085"
"3041","California","06","Santa Clara","085",2018,6,"GAT",122,24,833,0,0,0,0,"06085"
"3042","California","06","Santa Clara","085",2018,7,"BGS",9,6,9,0,0,0,0,"06085"
"3043","California","06","Santa Clara","085",2018,7,"CO2",129,55,129,0,0,0,0,"06085"
"3044","California","06","Santa Clara","085",2018,7,"GAT",79,21,567,0,0,0,0,"06085"
"3045","California","06","Santa Clara","085",2018,8,"CO2",408,143,456,0,0,0,0,"06085"
"3046","California","06","Santa Clara","085",2018,8,"GAT",55,23,358,0,0,0,0,"06085"
"3047","California","06","Santa Clara","085",2018,9,"BGS",5,5,5,0,0,0,0,"06085"
"3048","California","06","Santa Clara","085",2018,9,"CO2",184,61,244,0,0,0,0,"06085"
"3049","California","06","Santa Clara","085",2018,9,"GAT",23,13,96,0,0,0,0,"06085"
"3050","California","06","Santa Clara","085",2018,10,"BGS",1,1,1,0,0,0,0,"06085"
"3051","California","06","Santa Clara","085",2018,10,"CO2",248,76,248,0,0,0,0,"06085"
"3052","California","06","Santa Clara","085",2018,10,"GAT",33,14,219,0,0,0,0,"06085"
"3053","California","06","Santa Clara","085",2018,11,"BGS",1,1,5,0,0,0,0,"06085"
"3054","California","06","Santa Clara","085",2018,11,"CO2",23,11,23,0,0,0,0,"06085"
"3055","California","06","Santa Clara","085",2018,11,"GAT",2,2,14,0,0,0,0,"06085"
"3056","California","06","Santa Cruz","087",2013,2,"CO2",3,3,3,0,0,0,0,"06087"
"3057","California","06","Santa Cruz","087",2013,4,"CO2",57,38,57,0,0,0,0,"06087"
"3058","California","06","Santa Cruz","087",2013,5,"CO2",68,34,68,0,0,0,0,"06087"
"3059","California","06","Santa Cruz","087",2013,6,"CO2",71,37,71,0,0,0,0,"06087"
"3060","California","06","Santa Cruz","087",2013,7,"CO2",98,54,98,0,0,0,0,"06087"
"3061","California","06","Santa Cruz","087",2013,8,"CO2",71,40,71,0,0,0,0,"06087"
"3062","California","06","Santa Cruz","087",2013,9,"CO2",91,57,91,0,0,0,0,"06087"
"3063","California","06","Santa Cruz","087",2013,9,"GRAV",2,1,2,0,0,0,0,"06087"
"3064","California","06","Santa Cruz","087",2013,10,"CO2",78,41,78,0,0,0,0,"06087"
"3065","California","06","Santa Cruz","087",2013,11,"CO2",9,6,9,0,0,0,0,"06087"
"3066","California","06","Santa Cruz","087",2014,3,"CO2",12,12,12,0,0,0,0,"06087"
"3067","California","06","Santa Cruz","087",2014,4,"CO2",93,55,93,0,0,0,0,"06087"
"3068","California","06","Santa Cruz","087",2014,5,"CO2",99,55,99,0,0,0,0,"06087"
"3069","California","06","Santa Cruz","087",2014,5,"GAT",2,1,28,0,0,0,0,"06087"
"3070","California","06","Santa Cruz","087",2014,6,"CO2",80,53,80,0,0,0,0,"06087"
"3071","California","06","Santa Cruz","087",2014,6,"GAT",3,2,42,0,0,0,0,"06087"
"3072","California","06","Santa Cruz","087",2014,7,"CO2",104,49,115,0,0,0,0,"06087"
"3073","California","06","Santa Cruz","087",2014,7,"GAT",12,8,64,0,0,0,0,"06087"
"3074","California","06","Santa Cruz","087",2014,7,"GRAV",1,1,2,0,0,0,0,"06087"
"3075","California","06","Santa Cruz","087",2014,8,"CO2",82,39,90,0,0,0,0,"06087"
"3076","California","06","Santa Cruz","087",2014,8,"GAT",17,9,38,0,0,0,0,"06087"
"3077","California","06","Santa Cruz","087",2014,9,"CO2",85,39,91,0,0,0,0,"06087"
"3078","California","06","Santa Cruz","087",2014,9,"GAT",18,9,252,0,0,0,0,"06087"
"3079","California","06","Santa Cruz","087",2014,10,"CO2",85,37,85,0,0,0,0,"06087"
"3080","California","06","Santa Cruz","087",2014,10,"GAT",17,9,238,0,0,0,0,"06087"
"3081","California","06","Santa Cruz","087",2014,11,"CO2",21,15,21,0,0,0,0,"06087"
"3082","California","06","Santa Cruz","087",2014,11,"GAT",4,3,56,0,0,0,0,"06087"
"3083","California","06","Santa Cruz","087",2015,2,"CO2",2,2,2,0,0,0,0,"06087"
"3084","California","06","Santa Cruz","087",2015,3,"CO2",14,10,14,0,0,0,0,"06087"
"3085","California","06","Santa Cruz","087",2015,4,"CO2",84,50,87,0,0,0,0,"06087"
"3086","California","06","Santa Cruz","087",2015,5,"CO2",61,41,61,0,0,0,0,"06087"
"3087","California","06","Santa Cruz","087",2015,6,"CO2",84,54,84,0,0,0,0,"06087"
"3088","California","06","Santa Cruz","087",2015,6,"GAT",8,5,60,0,0,0,0,"06087"
"3089","California","06","Santa Cruz","087",2015,7,"CO2",112,63,112,0,0,0,0,"06087"
"3090","California","06","Santa Cruz","087",2015,7,"GAT",12,10,168,0,0,0,0,"06087"
"3091","California","06","Santa Cruz","087",2015,8,"CO2",75,46,81,0,0,0,0,"06087"
"3092","California","06","Santa Cruz","087",2015,8,"GAT",14,11,188,0,0,0,0,"06087"
"3093","California","06","Santa Cruz","087",2015,9,"CO2",111,46,111,0,0,0,0,"06087"
"3094","California","06","Santa Cruz","087",2015,9,"GAT",13,8,182,0,0,0,0,"06087"
"3095","California","06","Santa Cruz","087",2015,10,"CO2",66,37,66,0,0,0,0,"06087"
"3096","California","06","Santa Cruz","087",2015,10,"GAT",13,11,182,0,0,0,0,"06087"
"3097","California","06","Santa Cruz","087",2015,11,"CO2",45,32,45,0,0,0,0,"06087"
"3098","California","06","Santa Cruz","087",2015,11,"GAT",25,14,333,0,0,0,0,"06087"
"3099","California","06","Santa Cruz","087",2016,3,"CO2",52,35,52,0,0,0,0,"06087"
"3100","California","06","Santa Cruz","087",2016,4,"CO2",165,116,166,0,0,0,0,"06087"
"3101","California","06","Santa Cruz","087",2016,5,"CO2",172,116,172,0,0,0,0,"06087"
"3102","California","06","Santa Cruz","087",2016,6,"CO2",188,118,188,0,0,0,0,"06087"
"3103","California","06","Santa Cruz","087",2016,6,"GAT",8,6,112,0,0,0,0,"06087"
"3104","California","06","Santa Cruz","087",2016,7,"CO2",147,88,147,0,0,0,0,"06087"
"3105","California","06","Santa Cruz","087",2016,7,"GAT",19,11,336,0,0,0,0,"06087"
"3106","California","06","Santa Cruz","087",2016,7,"GRAV",7,3,14,0,0,0,0,"06087"
"3107","California","06","Santa Cruz","087",2016,8,"CO2",223,115,223,0,0,0,0,"06087"
"3108","California","06","Santa Cruz","087",2016,8,"GAT",21,11,294,0,0,0,0,"06087"
"3109","California","06","Santa Cruz","087",2016,8,"GRAV",3,3,6,0,0,0,0,"06087"
"3110","California","06","Santa Cruz","087",2016,9,"CO2",145,98,145,0,0,0,0,"06087"
"3111","California","06","Santa Cruz","087",2016,9,"GAT",25,11,350,0,0,0,0,"06087"
"3112","California","06","Santa Cruz","087",2016,10,"CO2",135,91,135,0,0,0,0,"06087"
"3113","California","06","Santa Cruz","087",2016,10,"GAT",13,8,130,0,0,0,0,"06087"
"3114","California","06","Santa Cruz","087",2016,10,"GRAV",2,1,2,0,0,0,0,"06087"
"3115","California","06","Santa Cruz","087",2016,11,"GAT",10,10,196,0,0,0,0,"06087"
"3116","California","06","Santa Cruz","087",2017,3,"CO2",43,34,43,0,0,0,0,"06087"
"3117","California","06","Santa Cruz","087",2017,4,"CO2",63,58,63,0,0,0,0,"06087"
"3118","California","06","Santa Cruz","087",2017,5,"BGS",1,1,2,0,0,0,0,"06087"
"3119","California","06","Santa Cruz","087",2017,5,"CO2",201,134,201,0,0,0,0,"06087"
"3120","California","06","Santa Cruz","087",2017,6,"CO2",180,127,180,0,0,0,0,"06087"
"3121","California","06","Santa Cruz","087",2017,6,"GAT",6,6,210,0,0,0,0,"06087"
"3122","California","06","Santa Cruz","087",2017,7,"CO2",147,112,149,0,0,0,0,"06087"
"3123","California","06","Santa Cruz","087",2017,7,"GAT",24,13,336,0,0,0,0,"06087"
"3124","California","06","Santa Cruz","087",2017,7,"GRAV",5,1,5,0,0,0,0,"06087"
"3125","California","06","Santa Cruz","087",2017,8,"CO2",201,128,201,0,0,0,0,"06087"
"3126","California","06","Santa Cruz","087",2017,8,"GAT",24,14,350,0,0,0,0,"06087"
"3127","California","06","Santa Cruz","087",2017,9,"CO2",119,88,119,0,0,0,0,"06087"
"3128","California","06","Santa Cruz","087",2017,9,"GAT",33,12,462,0,0,0,0,"06087"
"3129","California","06","Santa Cruz","087",2017,10,"CO2",112,93,112,0,0,0,0,"06087"
"3130","California","06","Santa Cruz","087",2017,10,"GAT",23,12,322,0,0,0,0,"06087"
"3131","California","06","Santa Cruz","087",2017,11,"CO2",2,2,2,0,0,0,0,"06087"
"3132","California","06","Santa Cruz","087",2017,11,"GAT",5,5,70,0,0,0,0,"06087"
"3133","California","06","Santa Cruz","087",2017,12,"CO2",10,7,10,0,0,0,0,"06087"
"3134","California","06","Santa Cruz","087",2018,2,"CO2",10,9,10,0,0,0,0,"06087"
"3135","California","06","Santa Cruz","087",2018,4,"BGS",1,1,1,0,0,0,0,"06087"
"3136","California","06","Santa Cruz","087",2018,4,"CO2",108,65,108,0,0,0,0,"06087"
"3137","California","06","Santa Cruz","087",2018,5,"CO2",210,118,210,0,0,0,0,"06087"
"3138","California","06","Santa Cruz","087",2018,6,"CO2",167,116,167,0,0,0,0,"06087"
"3139","California","06","Santa Cruz","087",2018,6,"GRAV",6,3,6,0,0,0,0,"06087"
"3140","California","06","Santa Cruz","087",2018,7,"CO2",165,109,165,0,0,0,0,"06087"
"3141","California","06","Santa Cruz","087",2018,7,"GAT",5,4,62,0,0,0,0,"06087"
"3142","California","06","Santa Cruz","087",2018,7,"GRAV",4,1,5,0,0,0,0,"06087"
"3143","California","06","Santa Cruz","087",2018,8,"CO2",178,111,179,0,0,0,0,"06087"
"3144","California","06","Santa Cruz","087",2018,8,"GAT",18,9,214,0,0,0,0,"06087"
"3145","California","06","Santa Cruz","087",2018,9,"CO2",116,78,116,0,0,0,0,"06087"
"3146","California","06","Santa Cruz","087",2018,9,"GAT",21,12,281,0,0,0,0,"06087"
"3147","California","06","Santa Cruz","087",2018,9,"GRAV",8,2,8,0,0,0,0,"06087"
"3148","California","06","Santa Cruz","087",2018,10,"CO2",117,66,117,0,0,0,0,"06087"
"3149","California","06","Santa Cruz","087",2018,10,"GAT",4,4,56,0,0,0,0,"06087"
"3150","California","06","Santa Cruz","087",2018,11,"CO2",36,12,36,0,0,0,0,"06087"
"3151","California","06","Santa Cruz","087",2018,11,"GAT",3,3,42,0,0,0,0,"06087"
"3152","California","06","Shasta","089",2013,3,"CO2",17,17,17,0,0,0,0,"06089"
"3153","California","06","Shasta","089",2013,4,"CO2",73,31,73,0,0,0,0,"06089"
"3154","California","06","Shasta","089",2013,5,"CO2",130,33,130,0,0,0,0,"06089"
"3155","California","06","Shasta","089",2013,6,"CO2",130,41,130,0,0,0,0,"06089"
"3156","California","06","Shasta","089",2013,7,"CO2",161,42,162,0,0,0,0,"06089"
"3157","California","06","Shasta","089",2013,8,"CO2",136,48,141,0,0,0,0,"06089"
"3158","California","06","Shasta","089",2013,9,"CO2",114,34,114,0,0,0,0,"06089"
"3159","California","06","Shasta","089",2013,10,"CO2",126,28,126,0,0,0,0,"06089"
"3160","California","06","Shasta","089",2014,3,"CO2",31,13,31,0,0,0,0,"06089"
"3161","California","06","Shasta","089",2014,4,"CO2",154,48,154,0,0,0,0,"06089"
"3162","California","06","Shasta","089",2014,5,"CO2",168,45,168,0,0,0,0,"06089"
"3163","California","06","Shasta","089",2014,6,"CO2",185,49,185,0,0,0,0,"06089"
"3164","California","06","Shasta","089",2014,7,"CO2",234,62,234,0,0,0,0,"06089"
"3165","California","06","Shasta","089",2014,8,"CO2",182,53,224,0,0,0,0,"06089"
"3166","California","06","Shasta","089",2014,9,"CO2",187,45,188,0,0,0,0,"06089"
"3167","California","06","Shasta","089",2014,10,"CO2",139,40,139,0,0,0,0,"06089"
"3168","California","06","Shasta","089",2014,11,"CO2",18,12,24,0,0,0,0,"06089"
"3169","California","06","Shasta","089",2014,12,"CO2",5,5,8,0,0,0,0,"06089"
"3170","California","06","Shasta","089",2015,1,"CO2",10,9,11,0,0,0,0,"06089"
"3171","California","06","Shasta","089",2015,2,"CO2",17,13,21,0,0,0,0,"06089"
"3172","California","06","Shasta","089",2015,3,"CO2",104,45,106,0,0,0,0,"06089"
"3173","California","06","Shasta","089",2015,4,"CO2",144,39,144,0,0,0,0,"06089"
"3174","California","06","Shasta","089",2015,5,"CO2",170,45,172,0,0,0,0,"06089"
"3175","California","06","Shasta","089",2015,6,"CO2",197,54,197,0,0,0,0,"06089"
"3176","California","06","Shasta","089",2015,7,"CO2",206,50,212,0,0,0,0,"06089"
"3177","California","06","Shasta","089",2015,8,"CO2",172,47,181,0,0,0,0,"06089"
"3178","California","06","Shasta","089",2015,9,"CO2",205,44,206,0,0,0,0,"06089"
"3179","California","06","Shasta","089",2015,10,"CO2",127,37,127,0,0,0,0,"06089"
"3180","California","06","Shasta","089",2016,3,"CO2",14,14,14,0,0,0,0,"06089"
"3181","California","06","Shasta","089",2016,4,"CO2",153,39,153,0,0,0,0,"06089"
"3182","California","06","Shasta","089",2016,5,"CO2",168,45,171,0,0,0,0,"06089"
"3183","California","06","Shasta","089",2016,6,"CO2",218,50,218,0,0,0,0,"06089"
"3184","California","06","Shasta","089",2016,7,"CO2",182,48,182,0,0,0,0,"06089"
"3185","California","06","Shasta","089",2016,7,"GAT",6,6,42,0,0,0,0,"06089"
"3186","California","06","Shasta","089",2016,8,"CO2",229,50,234,0,0,0,0,"06089"
"3187","California","06","Shasta","089",2016,8,"GAT",29,6,167,0,0,0,0,"06089"
"3188","California","06","Shasta","089",2016,9,"CO2",177,46,177,0,0,0,0,"06089"
"3189","California","06","Shasta","089",2016,9,"GAT",24,6,175,0,0,0,0,"06089"
"3190","California","06","Shasta","089",2016,10,"CO2",104,30,104,0,0,0,0,"06089"
"3191","California","06","Shasta","089",2016,10,"GAT",24,7,108,0,0,0,0,"06089"
"3192","California","06","Shasta","089",2016,11,"CO2",29,12,29,0,0,0,0,"06089"
"3193","California","06","Shasta","089",2017,2,"CO2",19,14,19,0,0,0,0,"06089"
"3194","California","06","Shasta","089",2017,3,"CO2",66,27,66,0,0,0,0,"06089"
"3195","California","06","Shasta","089",2017,4,"CO2",165,44,165,0,0,0,0,"06089"
"3196","California","06","Shasta","089",2017,5,"CO2",218,53,244,0,0,0,0,"06089"
"3197","California","06","Shasta","089",2017,5,"GAT",16,6,136,0,0,0,0,"06089"
"3198","California","06","Shasta","089",2017,6,"CO2",206,51,209,0,0,0,0,"06089"
"3199","California","06","Shasta","089",2017,6,"GRAV",2,2,2,0,0,0,0,"06089"
"3200","California","06","Shasta","089",2017,7,"CO2",192,54,196,0,0,0,0,"06089"
"3201","California","06","Shasta","089",2017,7,"GAT",16,10,112,0,0,0,0,"06089"
"3202","California","06","Shasta","089",2017,7,"GRAV",11,6,11,0,0,0,0,"06089"
"3203","California","06","Shasta","089",2017,8,"CO2",253,58,253,0,0,0,0,"06089"
"3204","California","06","Shasta","089",2017,8,"GAT",16,6,112,0,0,0,0,"06089"
"3205","California","06","Shasta","089",2017,8,"GRAV",24,13,60,0,0,0,0,"06089"
"3206","California","06","Shasta","089",2017,9,"CO2",181,52,182,0,0,0,0,"06089"
"3207","California","06","Shasta","089",2017,9,"GAT",11,11,77,0,0,0,0,"06089"
"3208","California","06","Shasta","089",2017,9,"GRAV",3,3,3,0,0,0,0,"06089"
"3209","California","06","Shasta","089",2017,10,"CO2",95,41,95,0,0,0,0,"06089"
"3210","California","06","Shasta","089",2017,10,"GAT",44,11,146,0,0,0,0,"06089"
"3211","California","06","Shasta","089",2017,11,"CO2",8,4,8,0,0,0,0,"06089"
"3212","California","06","Shasta","089",2017,12,"CO2",16,6,16,0,0,0,0,"06089"
"3213","California","06","Shasta","089",2018,1,"CO2",15,8,15,0,0,0,0,"06089"
"3214","California","06","Shasta","089",2018,2,"CO2",24,9,24,0,0,0,0,"06089"
"3215","California","06","Shasta","089",2018,3,"CO2",37,18,37,0,0,0,0,"06089"
"3216","California","06","Shasta","089",2018,4,"CO2",102,40,122,0,0,0,0,"06089"
"3217","California","06","Shasta","089",2018,4,"GAT",11,11,92,0,0,0,0,"06089"
"3218","California","06","Shasta","089",2018,5,"CO2",278,69,299,0,0,0,0,"06089"
"3219","California","06","Shasta","089",2018,5,"GAT",44,11,319,0,0,0,0,"06089"
"3220","California","06","Shasta","089",2018,6,"BGS",12,1,12,0,0,0,0,"06089"
"3221","California","06","Shasta","089",2018,6,"CO2",252,65,255,0,0,0,0,"06089"
"3222","California","06","Shasta","089",2018,6,"GAT",42,11,283,0,0,0,0,"06089"
"3223","California","06","Shasta","089",2018,6,"GRAV",16,3,18,0,0,0,0,"06089"
"3224","California","06","Shasta","089",2018,7,"BGS",9,1,9,0,0,0,0,"06089"
"3225","California","06","Shasta","089",2018,7,"CO2",267,64,268,0,0,0,0,"06089"
"3226","California","06","Shasta","089",2018,7,"GAT",53,11,354,0,0,0,0,"06089"
"3227","California","06","Shasta","089",2018,7,"GRAV",21,5,34,0,0,0,0,"06089"
"3228","California","06","Shasta","089",2018,8,"BGS",15,11,15,0,0,0,0,"06089"
"3229","California","06","Shasta","089",2018,8,"CO2",277,76,281,0,0,0,0,"06089"
"3230","California","06","Shasta","089",2018,8,"GAT",37,10,259,0,0,0,0,"06089"
"3231","California","06","Shasta","089",2018,8,"GRAV",20,12,52,0,0,0,0,"06089"
"3232","California","06","Shasta","089",2018,9,"BGS",2,1,2,0,0,0,0,"06089"
"3233","California","06","Shasta","089",2018,9,"CO2",221,61,223,0,0,0,0,"06089"
"3234","California","06","Shasta","089",2018,9,"GAT",42,10,276,0,0,0,0,"06089"
"3235","California","06","Shasta","089",2018,9,"GRAV",14,7,34,0,0,0,0,"06089"
"3236","California","06","Shasta","089",2018,10,"CO2",137,40,137,0,0,0,0,"06089"
"3237","California","06","Shasta","089",2018,10,"GAT",24,10,168,0,0,0,0,"06089"
"3238","California","06","Shasta","089",2018,10,"GRAV",8,8,44,0,0,0,0,"06089"
"3239","California","06","Shasta","089",2018,11,"CO2",32,18,32,0,0,0,0,"06089"
"3240","California","06","Solano","095",2013,9,"CO2",1,1,2,0,0,0,0,"06095"
"3241","California","06","Solano","095",2013,9,"GRAV",1,1,1,0,0,0,0,"06095"
"3242","California","06","Solano","095",2014,7,"CO2",1,1,2,0,0,0,0,"06095"
"3243","California","06","Solano","095",2014,7,"GRAV",1,1,1,0,0,0,0,"06095"
"3244","California","06","Solano","095",2014,8,"CO2",1,1,2,0,0,0,0,"06095"
"3245","California","06","Solano","095",2014,8,"GRAV",1,1,1,0,0,0,0,"06095"
"3246","California","06","Solano","095",2014,9,"CO2",1,1,2,0,0,0,0,"06095"
"3247","California","06","Solano","095",2014,9,"GRAV",1,1,1,0,0,0,0,"06095"
"3248","California","06","Solano","095",2015,7,"CO2",2,1,4,0,0,0,0,"06095"
"3249","California","06","Solano","095",2015,7,"GRAV",1,1,1,0,0,0,0,"06095"
"3250","California","06","Solano","095",2015,8,"CO2",2,1,4,0,0,0,0,"06095"
"3251","California","06","Solano","095",2015,8,"GRAV",2,1,2,0,0,0,0,"06095"
"3252","California","06","Solano","095",2015,9,"CO2",1,1,2,0,0,0,0,"06095"
"3253","California","06","Solano","095",2015,9,"GRAV",1,1,1,0,0,0,0,"06095"
"3254","California","06","Solano","095",2016,8,"CO2",1,1,2,0,0,0,0,"06095"
"3255","California","06","Solano","095",2016,8,"GRAV",1,1,1,0,0,0,0,"06095"
"3256","California","06","Solano","095",2017,9,"CO2",1,1,2,0,0,0,0,"06095"
"3257","California","06","Solano","095",2017,9,"GRAV",1,1,1,0,0,0,0,"06095"
"3258","California","06","Solano","095",2018,5,"CO2",4,4,4,0,0,0,0,"06095"
"3259","California","06","Solano","095",2018,7,"CO2",6,6,6,0,0,0,0,"06095"
"3260","California","06","Solano","095",2018,8,"CO2",11,9,11,0,0,0,0,"06095"
"3261","California","06","Solano","095",2018,8,"GRAV",4,2,4,0,0,0,0,"06095"
"3262","California","06","Solano","095",2018,9,"CO2",8,8,8,0,0,0,0,"06095"
"3263","California","06","Sonoma","097",2013,4,"CO2",139,30,139,0,0,0,0,"06097"
"3264","California","06","Sonoma","097",2013,5,"CO2",140,30,140,0,0,0,0,"06097"
"3265","California","06","Sonoma","097",2013,6,"CO2",125,31,125,0,0,0,0,"06097"
"3266","California","06","Sonoma","097",2013,6,"GRAV",30,8,30,0,0,0,0,"06097"
"3267","California","06","Sonoma","097",2013,7,"CO2",151,34,151,0,0,0,0,"06097"
"3268","California","06","Sonoma","097",2013,7,"GRAV",35,9,35,0,0,0,0,"06097"
"3269","California","06","Sonoma","097",2013,8,"CO2",151,40,151,0,0,0,0,"06097"
"3270","California","06","Sonoma","097",2013,8,"GRAV",39,15,39,0,0,0,0,"06097"
"3271","California","06","Sonoma","097",2013,9,"CO2",148,41,148,0,0,0,0,"06097"
"3272","California","06","Sonoma","097",2013,9,"GRAV",44,12,44,0,0,0,0,"06097"
"3273","California","06","Sonoma","097",2013,10,"CO2",154,36,154,0,0,0,0,"06097"
"3274","California","06","Sonoma","097",2013,10,"GRAV",41,11,41,0,0,0,0,"06097"
"3275","California","06","Sonoma","097",2013,11,"CO2",1,1,1,0,0,0,0,"06097"
"3276","California","06","Sonoma","097",2013,11,"GRAV",3,2,3,0,0,0,0,"06097"
"3277","California","06","Sonoma","097",2014,4,"BGS",7,7,7,0,0,0,0,"06097"
"3278","California","06","Sonoma","097",2014,4,"CO2",115,25,118,0,0,0,0,"06097"
"3279","California","06","Sonoma","097",2014,5,"BGS",22,8,22,0,0,0,0,"06097"
"3280","California","06","Sonoma","097",2014,5,"CO2",96,25,96,0,0,0,0,"06097"
"3281","California","06","Sonoma","097",2014,5,"GAT",7,7,7,0,0,0,0,"06097"
"3282","California","06","Sonoma","097",2014,5,"GRAV",20,7,20,0,0,0,0,"06097"
"3283","California","06","Sonoma","097",2014,6,"BGS",8,2,8,0,0,0,0,"06097"
"3284","California","06","Sonoma","097",2014,6,"CO2",101,26,101,0,0,0,0,"06097"
"3285","California","06","Sonoma","097",2014,6,"GAT",4,3,4,0,0,0,0,"06097"
"3286","California","06","Sonoma","097",2014,6,"GRAV",19,6,19,0,0,0,0,"06097"
"3287","California","06","Sonoma","097",2014,7,"BGS",20,8,20,0,0,0,0,"06097"
"3288","California","06","Sonoma","097",2014,7,"CO2",127,31,127,0,0,0,0,"06097"
"3289","California","06","Sonoma","097",2014,7,"GAT",6,6,6,0,0,0,0,"06097"
"3290","California","06","Sonoma","097",2014,7,"GRAV",30,11,30,0,0,0,0,"06097"
"3291","California","06","Sonoma","097",2014,8,"BGS",31,9,31,0,0,0,0,"06097"
"3292","California","06","Sonoma","097",2014,8,"CO2",121,33,121,0,0,0,0,"06097"
"3293","California","06","Sonoma","097",2014,8,"GAT",2,1,2,0,0,0,0,"06097"
"3294","California","06","Sonoma","097",2014,8,"GRAV",39,8,39,0,0,0,0,"06097"
"3295","California","06","Sonoma","097",2014,9,"BGS",17,6,17,0,0,0,0,"06097"
"3296","California","06","Sonoma","097",2014,9,"CO2",152,33,152,0,0,0,0,"06097"
"3297","California","06","Sonoma","097",2014,9,"GAT",9,8,9,0,0,0,0,"06097"
"3298","California","06","Sonoma","097",2014,9,"GRAV",47,10,47,0,0,0,0,"06097"
"3299","California","06","Sonoma","097",2014,10,"BGS",28,6,28,0,0,0,0,"06097"
"3300","California","06","Sonoma","097",2014,10,"CO2",109,33,109,0,0,0,0,"06097"
"3301","California","06","Sonoma","097",2014,10,"GRAV",32,11,32,0,0,0,0,"06097"
"3302","California","06","Sonoma","097",2015,4,"CO2",94,26,94,0,0,0,0,"06097"
"3303","California","06","Sonoma","097",2015,5,"CO2",106,27,106,0,0,0,0,"06097"
"3304","California","06","Sonoma","097",2015,5,"GRAV",23,6,23,0,0,0,0,"06097"
"3305","California","06","Sonoma","097",2015,6,"BGS",20,5,20,0,0,0,0,"06097"
"3306","California","06","Sonoma","097",2015,6,"CO2",121,27,121,0,0,0,0,"06097"
"3307","California","06","Sonoma","097",2015,6,"GAT",11,5,11,0,0,0,0,"06097"
"3308","California","06","Sonoma","097",2015,6,"GRAV",23,6,23,0,0,0,0,"06097"
"3309","California","06","Sonoma","097",2015,7,"BGS",24,5,24,0,0,0,0,"06097"
"3310","California","06","Sonoma","097",2015,7,"CO2",142,29,142,0,0,0,0,"06097"
"3311","California","06","Sonoma","097",2015,7,"GAT",24,5,24,0,0,0,0,"06097"
"3312","California","06","Sonoma","097",2015,7,"GRAV",50,8,50,0,0,0,0,"06097"
"3313","California","06","Sonoma","097",2015,8,"BGS",20,5,20,0,0,0,0,"06097"
"3314","California","06","Sonoma","097",2015,8,"CO2",120,31,120,0,0,0,0,"06097"
"3315","California","06","Sonoma","097",2015,8,"GAT",21,5,21,0,0,0,0,"06097"
"3316","California","06","Sonoma","097",2015,8,"GRAV",40,8,40,0,0,0,0,"06097"
"3317","California","06","Sonoma","097",2015,9,"BGS",21,5,21,0,0,0,0,"06097"
"3318","California","06","Sonoma","097",2015,9,"CO2",132,26,133,0,0,0,0,"06097"
"3319","California","06","Sonoma","097",2015,9,"GAT",24,5,24,0,0,0,0,"06097"
"3320","California","06","Sonoma","097",2015,9,"GRAV",39,7,39,0,0,0,0,"06097"
"3321","California","06","Sonoma","097",2015,10,"BGS",6,5,6,0,0,0,0,"06097"
"3322","California","06","Sonoma","097",2015,10,"CO2",124,28,124,0,0,0,0,"06097"
"3323","California","06","Sonoma","097",2015,10,"GAT",19,5,19,0,0,0,0,"06097"
"3324","California","06","Sonoma","097",2015,10,"GRAV",37,8,37,0,0,0,0,"06097"
"3325","California","06","Sonoma","097",2015,11,"CO2",10,7,10,0,0,0,0,"06097"
"3326","California","06","Sonoma","097",2016,4,"BGS",6,2,6,0,0,0,0,"06097"
