"","state","county","GEOID","year","month","ppt","tmean"
"2522.5.5","Florida","Holmes","12059",2012,6,184.6331,25.39638
"2522.5.6","Florida","Holmes","12059",2012,7,148.9583,27.94977
"2522.5.7","Florida","Holmes","12059",2012,8,265.196,26.23823
"2522.5.8","Florida","Holmes","12059",2012,9,181.8778,24.37123
"2522.5.9","Florida","Holmes","12059",2012,10,67.722,19.16315
"2522.5.10","Florida","Holmes","12059",2012,11,41.23908,12.77154
"2522.5.11","Florida","Holmes","12059",2012,12,85.94292,12.17346
"2522.6","Florida","Holmes","12059",2013,1,37.21385,13.63031
"2522.6.1","Florida","Holmes","12059",2013,2,377.6309,11.76931
"2522.6.2","Florida","Holmes","12059",2013,3,77.62954,11.87392
"2522.6.3","Florida","Holmes","12059",2013,4,124.3228,18.64323
"2522.6.4","Florida","Holmes","12059",2013,5,30.94015,21.35677
"2522.6.5","Florida","Holmes","12059",2013,6,209.4828,26.35215
"2522.6.6","Florida","Holmes","12059",2013,7,475.5026,25.98338
"2522.6.7","Florida","Holmes","12059",2013,8,274.5843,26.53808
"2522.6.8","Florida","Holmes","12059",2013,9,134.2635,25.53346
"2522.6.9","Florida","Holmes","12059",2013,10,20.85323,19.85108
"2522.6.10","Florida","Holmes","12059",2013,11,123.0022,13.90446
"2522.6.11","Florida","Holmes","12059",2013,12,169.3437,12.09315
"2522.7","Florida","Holmes","12059",2014,1,93.30723,5.775923
"2522.7.1","Florida","Holmes","12059",2014,2,154.6757,11.77015
"2522.7.2","Florida","Holmes","12059",2014,3,207.2249,13.05954
"2522.7.3","Florida","Holmes","12059",2014,4,318.6151,18.37062
"2522.7.4","Florida","Holmes","12059",2014,5,142.2954,22.56762
"2522.7.5","Florida","Holmes","12059",2014,6,88.51908,26.24138
"2522.7.6","Florida","Holmes","12059",2014,7,130.4298,26.544
"2522.7.7","Florida","Holmes","12059",2014,8,83.87323,27.45769
"2522.7.8","Florida","Holmes","12059",2014,9,177.4658,25.667
"2522.7.9","Florida","Holmes","12059",2014,10,132.5274,19.84815
"2522.7.10","Florida","Holmes","12059",2014,11,75.32492,10.99615
"2522.7.11","Florida","Holmes","12059",2014,12,189.2145,12.15377
"2522.8","Florida","Holmes","12059",2015,1,84.62877,9.197538
"2522.8.1","Florida","Holmes","12059",2015,2,102.1809,8.128692
"2522.8.2","Florida","Holmes","12059",2015,3,58.10492,17.235
"2522.8.3","Florida","Holmes","12059",2015,4,197.5062,21.30777
"2522.8.4","Florida","Holmes","12059",2015,5,178.0708,23.80885
"2522.8.5","Florida","Holmes","12059",2015,6,108.8152,26.74982
"2522.8.6","Florida","Holmes","12059",2015,7,127.33,28.19337
"2522.8.7","Florida","Holmes","12059",2015,8,92.99354,27.36186
"2522.8.8","Florida","Holmes","12059",2015,9,235.2468,24.68499
"2522.8.9","Florida","Holmes","12059",2015,10,87.57677,20.15694
"2522.8.10","Florida","Holmes","12059",2015,11,268.434,17.48406
"2522.8.11","Florida","Holmes","12059",2015,12,232.8262,15.92209
"2522.9","Florida","Holmes","12059",2016,1,168.2614,8.636954
"2522.9.1","Florida","Holmes","12059",2016,2,165.3868,11.86697
"2522.9.2","Florida","Holmes","12059",2016,3,178.7129,16.91445
"2522.9.3","Florida","Holmes","12059",2016,4,147.8113,19.04414
"2522.9.4","Florida","Holmes","12059",2016,5,76.27511,22.71199
"2522.9.5","Florida","Holmes","12059",2016,6,136.2194,26.6214
"2522.9.6","Florida","Holmes","12059",2016,7,166.5787,27.87482
"2522.9.7","Florida","Holmes","12059",2016,8,157.4991,27.75446
"2522.9.8","Florida","Holmes","12059",2016,9,96.08568,26.49608
"2522.9.9","Florida","Holmes","12059",2016,10,0.3079846,21.55629
"2522.9.10","Florida","Holmes","12059",2016,11,0.8998,16.07171
"2522.9.11","Florida","Holmes","12059",2016,12,277.3779,13.90689
"2522.10","Florida","Holmes","12059",2017,1,315.6531,13.47379
"2522.10.1","Florida","Holmes","12059",2017,2,112.5491,15.31149
"2522.10.2","Florida","Holmes","12059",2017,3,55.63903,16.37563
"2522.10.3","Florida","Holmes","12059",2017,4,103.1199,20.44402
"2522.10.4","Florida","Holmes","12059",2017,5,124.4664,22.73583
"2522.10.5","Florida","Holmes","12059",2017,6,273.2219,25.22043
"2522.10.6","Florida","Holmes","12059",2017,7,114.5503,27.379
"2522.10.7","Florida","Holmes","12059",2017,8,143.2902,27.26162
"2522.10.8","Florida","Holmes","12059",2017,9,128.1028,24.70912
"2522.10.9","Florida","Holmes","12059",2017,10,117.9129,21.19383
"2522.10.10","Florida","Holmes","12059",2017,11,6.539108,15.15599
"2522.10.11","Florida","Holmes","12059",2017,12,69.17045,11.45448
"2522.11","Florida","Holmes","12059",2018,1,53.72608,7.195077
"2522.11.1","Florida","Holmes","12059",2018,2,246.4442,17.14877
"2522.11.2","Florida","Holmes","12059",2018,3,118.6361,14.74452
"2522.11.3","Florida","Holmes","12059",2018,4,117.8098,17.58443
"2522.11.4","Florida","Holmes","12059",2018,5,175.4072,24.19657
"2522.11.5","Florida","Holmes","12059",2018,6,141.4133,26.86552
"2522.11.6","Florida","Holmes","12059",2018,7,170.2138,27.69108
"2522.11.7","Florida","Holmes","12059",2018,8,245.8261,26.71549
"2522.11.8","Florida","Holmes","12059",2018,9,167.6961,27.06983
"2522.11.9","Florida","Holmes","12059",2018,10,175.0765,21.84483
"2522.11.10","Florida","Holmes","12059",2018,11,195.1858,13.26294
"2522.11.11","Florida","Holmes","12059",2018,12,321.1676,11.89452
"2523","Florida","Jefferson","12065",2007,1,119.4814,12.46855
"2523.12","Florida","Jefferson","12065",2007,2,89.0843,10.97035
"2523.13","Florida","Jefferson","12065",2007,3,31.04837,16.87407
"2523.14","Florida","Jefferson","12065",2007,4,22.80581,18.07529
"2523.15","Florida","Jefferson","12065",2007,5,4.778954,23.30052
"2523.16","Florida","Jefferson","12065",2007,6,94.54221,26.41901
"2523.17","Florida","Jefferson","12065",2007,7,140.5222,27.73657
"2523.18","Florida","Jefferson","12065",2007,8,130.3628,28.85488
"2523.19","Florida","Jefferson","12065",2007,9,134.492,26.18424
"2523.20","Florida","Jefferson","12065",2007,10,86.90791,22.29134
"2523.21","Florida","Jefferson","12065",2007,11,42.19907,14.61471
"2523.22","Florida","Jefferson","12065",2007,12,73.71174,14.59849
"2523.1","Florida","Jefferson","12065",2008,1,82.26767,10.58372
"2523.1.1","Florida","Jefferson","12065",2008,2,180.6993,13.00052
"2523.1.2","Florida","Jefferson","12065",2008,3,53.55151,14.92762
"2523.1.3","Florida","Jefferson","12065",2008,4,76.5914,19.06645
"2523.1.4","Florida","Jefferson","12065",2008,5,65.70733,23.28465
"2523.1.5","Florida","Jefferson","12065",2008,6,103.0741,26.92314
"2523.1.6","Florida","Jefferson","12065",2008,7,137.2798,27.21378
"2523.1.7","Florida","Jefferson","12065",2008,8,504.6015,26.85017
"2523.1.8","Florida","Jefferson","12065",2008,9,29.9414,25.17233
"2523.1.9","Florida","Jefferson","12065",2008,10,100.5457,19.44081
"2523.1.10","Florida","Jefferson","12065",2008,11,127.0536,13.32081
"2523.1.11","Florida","Jefferson","12065",2008,12,44.36477,13.56483
"2523.2","Florida","Jefferson","12065",2009,1,37.59558,11.20459
"2523.2.1","Florida","Jefferson","12065",2009,2,42.60884,10.45064
"2523.2.2","Florida","Jefferson","12065",2009,3,96.52488,16.16244
"2523.2.3","Florida","Jefferson","12065",2009,4,273.5666,18.58355
"2523.2.4","Florida","Jefferson","12065",2009,5,100.145,23.45576
"2523.2.5","Florida","Jefferson","12065",2009,6,129.7001,27.47529
"2523.2.6","Florida","Jefferson","12065",2009,7,113.4224,26.6875
"2523.2.7","Florida","Jefferson","12065",2009,8,164.17,26.74395
"2523.2.8","Florida","Jefferson","12065",2009,9,196.3816,25.65227
"2523.2.9","Florida","Jefferson","12065",2009,10,90.39163,21.39384
"2523.2.10","Florida","Jefferson","12065",2009,11,75.28767,15.10953
"2523.2.11","Florida","Jefferson","12065",2009,12,260.6064,11.02802
"2523.3","Florida","Jefferson","12065",2010,1,222.0457,8.415756
"2523.3.1","Florida","Jefferson","12065",2010,2,127.4094,8.024128
"2523.3.2","Florida","Jefferson","12065",2010,3,121.5162,12.69977
"2523.3.3","Florida","Jefferson","12065",2010,4,72.92023,19.17442
"2523.3.4","Florida","Jefferson","12065",2010,5,142.6765,24.53314
"2523.3.5","Florida","Jefferson","12065",2010,6,96.13535,27.8386
"2523.3.6","Florida","Jefferson","12065",2010,7,162.6028,28.14047
"2523.3.7","Florida","Jefferson","12065",2010,8,202.5255,28.37581
"2523.3.8","Florida","Jefferson","12065",2010,9,82.36756,26.39174
"2523.3.9","Florida","Jefferson","12065",2010,10,30.96756,20.02494
"2523.3.10","Florida","Jefferson","12065",2010,11,46.14012,14.96657
"2523.3.11","Florida","Jefferson","12065",2010,12,65.13872,6.773256
"2523.4","Florida","Jefferson","12065",2011,1,132.1909,7.998721
"2523.4.1","Florida","Jefferson","12065",2011,2,74.18791,13.20715
"2523.4.2","Florida","Jefferson","12065",2011,3,108.6029,17.09378
"2523.4.3","Florida","Jefferson","12065",2011,4,63.01814,20.59581
"2523.4.4","Florida","Jefferson","12065",2011,5,27.57047,23.21517
"2523.4.5","Florida","Jefferson","12065",2011,6,85.61733,28.2707
"2523.4.6","Florida","Jefferson","12065",2011,7,168.2452,27.86442
"2523.4.7","Florida","Jefferson","12065",2011,8,120.6449,28.68058
"2523.4.8","Florida","Jefferson","12065",2011,9,104.8819,24.90017
"2523.4.9","Florida","Jefferson","12065",2011,10,73.235,18.8857
"2523.4.10","Florida","Jefferson","12065",2011,11,41.94756,16.06483
"2523.4.11","Florida","Jefferson","12065",2011,12,79.92756,13.61547
"2523.5","Florida","Jefferson","12065",2012,1,55.29012,12.63291
"2523.5.1","Florida","Jefferson","12065",2012,2,84.14221,14.14988
"2523.5.2","Florida","Jefferson","12065",2012,3,99.24453,19.90645
"2523.5.3","Florida","Jefferson","12065",2012,4,48.45942,20.28203
"2523.5.4","Florida","Jefferson","12065",2012,5,121.7202,24.48965
"2523.5.5","Florida","Jefferson","12065",2012,6,413.1166,25.31145
"2523.5.6","Florida","Jefferson","12065",2012,7,117.903,27.62279
"2523.5.7","Florida","Jefferson","12065",2012,8,278.2384,26.54517
"2523.5.8","Florida","Jefferson","12065",2012,9,141.8928,25.18419
"2523.5.9","Florida","Jefferson","12065",2012,10,29.4486,20.63686
"2523.5.10","Florida","Jefferson","12065",2012,11,7.303837,14.05517
"2523.5.11","Florida","Jefferson","12065",2012,12,89.63616,13.75349
"2523.6","Florida","Jefferson","12065",2013,1,29.95523,14.72907
"2523.6.1","Florida","Jefferson","12065",2013,2,269.9712,12.62517
"2523.6.2","Florida","Jefferson","12065",2013,3,107.1327,12.37808
"2523.6.3","Florida","Jefferson","12065",2013,4,134.2813,19.22506
"2523.6.4","Florida","Jefferson","12065",2013,5,37.67791,21.71692
"2523.6.5","Florida","Jefferson","12065",2013,6,180.6229,26.76331
"2523.6.6","Florida","Jefferson","12065",2013,7,401.565,26.3214
"2523.6.7","Florida","Jefferson","12065",2013,8,226.4166,27.23942
"2523.6.8","Florida","Jefferson","12065",2013,9,79.32209,26.07971
"2523.6.9","Florida","Jefferson","12065",2013,10,25.27837,21.09988
"2523.6.10","Florida","Jefferson","12065",2013,11,113.1776,15.67977
"2523.6.11","Florida","Jefferson","12065",2013,12,108.9484,14.28291
"2523.7","Florida","Jefferson","12065",2014,1,116.414,7.974186
"2523.7.1","Florida","Jefferson","12065",2014,2,115.0655,13.32837
"2523.7.2","Florida","Jefferson","12065",2014,3,229.1686,14.0182
"2523.7.3","Florida","Jefferson","12065",2014,4,243.9883,19.11471
"2523.7.4","Florida","Jefferson","12065",2014,5,104.7295,23.03465
"2523.7.5","Florida","Jefferson","12065",2014,6,104.426,26.63558
"2523.7.6","Florida","Jefferson","12065",2014,7,119.1073,27.00093
"2523.7.7","Florida","Jefferson","12065",2014,8,84.30407,27.89477
"2523.7.8","Florida","Jefferson","12065",2014,9,131.1571,25.58698
"2523.7.9","Florida","Jefferson","12065",2014,10,92.35221,20.3339
"2523.7.10","Florida","Jefferson","12065",2014,11,145.1556,12.14215
"2523.7.11","Florida","Jefferson","12065",2014,12,176.9374,13.66913
"2523.8","Florida","Jefferson","12065",2015,1,155.5428,10.67785
"2523.8.1","Florida","Jefferson","12065",2015,2,129.1151,9.756686
"2523.8.2","Florida","Jefferson","12065",2015,3,68.30174,17.90343
"2523.8.3","Florida","Jefferson","12065",2015,4,132.189,22.0743
"2523.8.4","Florida","Jefferson","12065",2015,5,51.60384,24.15106
"2523.8.5","Florida","Jefferson","12065",2015,6,102.9429,27.11987
"2523.8.6","Florida","Jefferson","12065",2015,7,128.1683,28.17391
"2523.8.7","Florida","Jefferson","12065",2015,8,131.5544,27.63816
"2523.8.8","Florida","Jefferson","12065",2015,9,90.27326,25.08072
"2523.8.9","Florida","Jefferson","12065",2015,10,22.8664,20.98779
"2523.8.10","Florida","Jefferson","12065",2015,11,189.38,19.35757
"2523.8.11","Florida","Jefferson","12065",2015,12,72.61959,17.43266
"2523.9","Florida","Jefferson","12065",2016,1,118.1656,10.14619
"2523.9.1","Florida","Jefferson","12065",2016,2,123.3222,12.23727
"2523.9.2","Florida","Jefferson","12065",2016,3,141.8967,17.72862
"2523.9.3","Florida","Jefferson","12065",2016,4,197.1492,19.81691
"2523.9.4","Florida","Jefferson","12065",2016,5,60.40993,23.1509
"2523.9.5","Florida","Jefferson","12065",2016,6,201.5895,27.13694
"2523.9.6","Florida","Jefferson","12065",2016,7,108.6087,28.18963
"2523.9.7","Florida","Jefferson","12065",2016,8,159.9648,27.97001
"2523.9.8","Florida","Jefferson","12065",2016,9,242.9338,26.43354
"2523.9.9","Florida","Jefferson","12065",2016,10,43.41402,21.55375
"2523.9.10","Florida","Jefferson","12065",2016,11,2.018279,16.64356
"2523.9.11","Florida","Jefferson","12065",2016,12,112.2531,15.22714
"2523.10","Florida","Jefferson","12065",2017,1,221.5772,14.22394
"2523.10.1","Florida","Jefferson","12065",2017,2,33.37786,16.1155
"2523.10.2","Florida","Jefferson","12065",2017,3,28.80838,16.65684
"2523.10.3","Florida","Jefferson","12065",2017,4,88.40094,20.62472
"2523.10.4","Florida","Jefferson","12065",2017,5,161.9667,23.2195
"2523.10.5","Florida","Jefferson","12065",2017,6,247.1688,25.80333
"2523.10.6","Florida","Jefferson","12065",2017,7,180.0754,27.65795
"2523.10.7","Florida","Jefferson","12065",2017,8,187.3516,27.39576
"2523.10.8","Florida","Jefferson","12065",2017,9,92.22521,25.37076
"2523.10.9","Florida","Jefferson","12065",2017,10,95.0965,21.98144
"2523.10.10","Florida","Jefferson","12065",2017,11,29.79988,16.26779
"2523.10.11","Florida","Jefferson","12065",2017,12,61.14163,12.99305
"2523.11","Florida","Jefferson","12065",2018,1,45.33794,8.783698
"2523.11.1","Florida","Jefferson","12065",2018,2,94.60913,17.73964
"2523.11.2","Florida","Jefferson","12065",2018,3,71.48844,14.76223
"2523.11.3","Florida","Jefferson","12065",2018,4,110.6701,18.54545
"2523.11.4","Florida","Jefferson","12065",2018,5,253.3702,24.36475
"2523.11.5","Florida","Jefferson","12065",2018,6,179.9122,27.16759
"2523.11.6","Florida","Jefferson","12065",2018,7,231.543,27.34992
"2523.11.7","Florida","Jefferson","12065",2018,8,274.1826,27.20936
"2523.11.8","Florida","Jefferson","12065",2018,9,71.15841,27.63615
"2523.11.9","Florida","Jefferson","12065",2018,10,74.38056,22.77627
"2523.11.10","Florida","Jefferson","12065",2018,11,159.489,15.11868
"2523.11.11","Florida","Jefferson","12065",2018,12,340.8777,12.96571
"2527","Florida","Wakulla","12129",2007,1,143.8094,12.69114
"2527.12","Florida","Wakulla","12129",2007,2,92.00604,11.18604
"2527.13","Florida","Wakulla","12129",2007,3,27.78208,16.92663
"2527.14","Florida","Wakulla","12129",2007,4,32.18921,18.18817
"2527.15","Florida","Wakulla","12129",2007,5,13.15495,23.42446
"2527.16","Florida","Wakulla","12129",2007,6,86.48525,26.59386
"2527.17","Florida","Wakulla","12129",2007,7,165.4276,27.89119
"2527.18","Florida","Wakulla","12129",2007,8,123.0165,28.97094
"2527.19","Florida","Wakulla","12129",2007,9,108.2107,26.51134
"2527.20","Florida","Wakulla","12129",2007,10,100.5652,22.82634
"2527.21","Florida","Wakulla","12129",2007,11,46.07752,14.91812
"2527.22","Florida","Wakulla","12129",2007,12,55.20545,14.81658
"2527.1","Florida","Wakulla","12129",2008,1,83.14337,10.78134
"2527.1.1","Florida","Wakulla","12129",2008,2,166.7986,13.19901
"2527.1.2","Florida","Wakulla","12129",2008,3,63.08129,15.02896
"2527.1.3","Florida","Wakulla","12129",2008,4,69.03366,19.32584
"2527.1.4","Florida","Wakulla","12129",2008,5,62.78218,23.37203
"2527.1.5","Florida","Wakulla","12129",2008,6,115.0325,26.79965
"2527.1.6","Florida","Wakulla","12129",2008,7,167.9657,27.17881
"2527.1.7","Florida","Wakulla","12129",2008,8,406.6288,26.7953
"2527.1.8","Florida","Wakulla","12129",2008,9,27.45515,25.63564
"2527.1.9","Florida","Wakulla","12129",2008,10,83.40693,20.07099
"2527.1.10","Florida","Wakulla","12129",2008,11,132.5773,13.63515
"2527.1.11","Florida","Wakulla","12129",2008,12,46.9204,13.57158
"2527.2","Florida","Wakulla","12129",2009,1,57.35089,11.61995
"2527.2.1","Florida","Wakulla","12129",2009,2,75.50396,10.49941
"2527.2.2","Florida","Wakulla","12129",2009,3,105.9135,16.18074
"2527.2.3","Florida","Wakulla","12129",2009,4,258.1398,18.74985
"2527.2.4","Florida","Wakulla","12129",2009,5,125.7163,23.91203
"2527.2.5","Florida","Wakulla","12129",2009,6,109.7167,27.78906
"2527.2.6","Florida","Wakulla","12129",2009,7,152.379,26.9847
"2527.2.7","Florida","Wakulla","12129",2009,8,187.6893,26.61168
"2527.2.8","Florida","Wakulla","12129",2009,9,188.1325,25.92535
"2527.2.9","Florida","Wakulla","12129",2009,10,90.18119,21.66683
"2527.2.10","Florida","Wakulla","12129",2009,11,70.49604,15.17252
"2527.2.11","Florida","Wakulla","12129",2009,12,268.8249,11.2752
"2527.3","Florida","Wakulla","12129",2010,1,241.2114,8.633663
"2527.3.1","Florida","Wakulla","12129",2010,2,131.249,7.737277
"2527.3.2","Florida","Wakulla","12129",2010,3,164.0585,12.4151
"2527.3.3","Florida","Wakulla","12129",2010,4,39.63485,19.08168
"2527.3.4","Florida","Wakulla","12129",2010,5,115.5367,24.56069
"2527.3.5","Florida","Wakulla","12129",2010,6,141.3203,27.74906
"2527.3.6","Florida","Wakulla","12129",2010,7,141.2672,28.08441
"2527.3.7","Florida","Wakulla","12129",2010,8,247.8475,28.42634
"2527.3.8","Florida","Wakulla","12129",2010,9,77.68436,26.64807
"2527.3.9","Florida","Wakulla","12129",2010,10,34.9398,20.65708
"2527.3.10","Florida","Wakulla","12129",2010,11,63.6199,15.10653
"2527.3.11","Florida","Wakulla","12129",2010,12,72.11188,6.840149
"2527.4","Florida","Wakulla","12129",2011,1,147.2621,7.814802
"2527.4.1","Florida","Wakulla","12129",2011,2,70.15535,13.13218
"2527.4.2","Florida","Wakulla","12129",2011,3,118.8004,17.21856
"2527.4.3","Florida","Wakulla","12129",2011,4,38.44495,20.74134
"2527.4.4","Florida","Wakulla","12129",2011,5,19.6696,23.36916
"2527.4.5","Florida","Wakulla","12129",2011,6,112.9004,28.29951
"2527.4.6","Florida","Wakulla","12129",2011,7,156.4276,27.76713
"2527.4.7","Florida","Wakulla","12129",2011,8,104.1602,28.70292
"2527.4.8","Florida","Wakulla","12129",2011,9,126.2195,25.33084
"2527.4.9","Florida","Wakulla","12129",2011,10,84.05049,19.22861
"2527.4.10","Florida","Wakulla","12129",2011,11,39.82673,15.63188
"2527.4.11","Florida","Wakulla","12129",2011,12,99.71426,13.84376
"2527.5","Florida","Wakulla","12129",2012,1,68.2599,12.84921
"2527.5.1","Florida","Wakulla","12129",2012,2,66.00564,14.56589
"2527.5.2","Florida","Wakulla","12129",2012,3,96.0903,19.83683
"2527.5.3","Florida","Wakulla","12129",2012,4,71.88228,20.52985
"2527.5.4","Florida","Wakulla","12129",2012,5,85.8996,24.75337
"2527.5.5","Florida","Wakulla","12129",2012,6,507.7738,25.80361
"2527.5.6","Florida","Wakulla","12129",2012,7,138.8465,27.6605
"2527.5.7","Florida","Wakulla","12129",2012,8,303.6454,26.84787
"2527.5.8","Florida","Wakulla","12129",2012,9,133.1932,25.625
"2527.5.9","Florida","Wakulla","12129",2012,10,44.90208,21.12361
"2527.5.10","Florida","Wakulla","12129",2012,11,4.636238,14.2754
"2527.5.11","Florida","Wakulla","12129",2012,12,81.45535,13.75906
"2527.6","Florida","Wakulla","12129",2013,1,26.22238,15.22025
"2527.6.1","Florida","Wakulla","12129",2013,2,253.9455,12.87752
"2527.6.2","Florida","Wakulla","12129",2013,3,124.902,12.44916
"2527.6.3","Florida","Wakulla","12129",2013,4,100.3369,19.55772
"2527.6.4","Florida","Wakulla","12129",2013,5,32.4898,22.0351
"2527.6.5","Florida","Wakulla","12129",2013,6,155.8066,27.22243
"2527.6.6","Florida","Wakulla","12129",2013,7,428.8735,26.61703
"2527.6.7","Florida","Wakulla","12129",2013,8,219.3451,27.53698
"2527.6.8","Florida","Wakulla","12129",2013,9,121.2685,26.61995
"2527.6.9","Florida","Wakulla","12129",2013,10,34.67099,21.75827
"2527.6.10","Florida","Wakulla","12129",2013,11,124.7162,16.27604
"2527.6.11","Florida","Wakulla","12129",2013,12,152.0567,14.61713
"2527.7","Florida","Wakulla","12129",2014,1,134.2581,7.901782
"2527.7.1","Florida","Wakulla","12129",2014,2,141.7473,13.49416
"2527.7.2","Florida","Wakulla","12129",2014,3,272.9123,14.35733
"2527.7.3","Florida","Wakulla","12129",2014,4,227.7336,19.22594
"2527.7.4","Florida","Wakulla","12129",2014,5,88.91465,23.32178
"2527.7.5","Florida","Wakulla","12129",2014,6,114.3092,26.81965
"2527.7.6","Florida","Wakulla","12129",2014,7,139.7574,27.13891
"2527.7.7","Florida","Wakulla","12129",2014,8,88.39852,28.02178
"2527.7.8","Florida","Wakulla","12129",2014,9,126.689,25.88847
"2527.7.9","Florida","Wakulla","12129",2014,10,88.90624,20.80866
"2527.7.10","Florida","Wakulla","12129",2014,11,157.2395,12.32054
"2527.7.11","Florida","Wakulla","12129",2014,12,165.4989,13.91545
"2527.8","Florida","Wakulla","12129",2015,1,152.0157,10.95629
"2527.8.1","Florida","Wakulla","12129",2015,2,152.6592,9.977871
"2527.8.2","Florida","Wakulla","12129",2015,3,35.94554,18.11475
"2527.8.3","Florida","Wakulla","12129",2015,4,128.1177,22.54322
"2527.8.4","Florida","Wakulla","12129",2015,5,32.73049,24.62751
"2527.8.5","Florida","Wakulla","12129",2015,6,118.3837,27.14603
"2527.8.6","Florida","Wakulla","12129",2015,7,178.2131,28.47079
"2527.8.7","Florida","Wakulla","12129",2015,8,160.3531,27.80238
"2527.8.8","Florida","Wakulla","12129",2015,9,147.7628,25.42615
"2527.8.9","Florida","Wakulla","12129",2015,10,19.29079,21.43939
"2527.8.10","Florida","Wakulla","12129",2015,11,241.899,19.72117
"2527.8.11","Florida","Wakulla","12129",2015,12,90.17405,17.58952
"2527.9","Florida","Wakulla","12129",2016,1,122.3397,10.43461
"2527.9.1","Florida","Wakulla","12129",2016,2,105.8424,12.12256
"2527.9.2","Florida","Wakulla","12129",2016,3,156.4546,17.739
"2527.9.3","Florida","Wakulla","12129",2016,4,142.7041,20.07355
"2527.9.4","Florida","Wakulla","12129",2016,5,58.61919,23.25732
"2527.9.5","Florida","Wakulla","12129",2016,6,200.8514,27.14642
"2527.9.6","Florida","Wakulla","12129",2016,7,124.0144,28.04929
"2527.9.7","Florida","Wakulla","12129",2016,8,260.8732,28.07455
"2527.9.8","Florida","Wakulla","12129",2016,9,235.8544,26.82918
"2527.9.9","Florida","Wakulla","12129",2016,10,7.118238,22.11197
"2527.9.10","Florida","Wakulla","12129",2016,11,5.587594,16.94714
"2527.9.11","Florida","Wakulla","12129",2016,12,104.6667,15.50538
"2527.10","Florida","Wakulla","12129",2017,1,193.1722,14.2759
"2527.10.1","Florida","Wakulla","12129",2017,2,63.08776,16.15859
"2527.10.2","Florida","Wakulla","12129",2017,3,31.63303,16.70805
"2527.10.3","Florida","Wakulla","12129",2017,4,133.0227,20.66219
"2527.10.4","Florida","Wakulla","12129",2017,5,141.4326,23.27436
"2527.10.5","Florida","Wakulla","12129",2017,6,324.6276,25.97786
"2527.10.6","Florida","Wakulla","12129",2017,7,182.567,27.77585
"2527.10.7","Florida","Wakulla","12129",2017,8,183.2941,27.63281
"2527.10.8","Florida","Wakulla","12129",2017,9,102.5037,25.70109
"2527.10.9","Florida","Wakulla","12129",2017,10,80.91379,22.52809
"2527.10.10","Florida","Wakulla","12129",2017,11,35.88105,16.55142
"2527.10.11","Florida","Wakulla","12129",2017,12,51.35149,13.26247
"2527.11","Florida","Wakulla","12129",2018,1,42.59656,8.94007
"2527.11.1","Florida","Wakulla","12129",2018,2,92.23779,17.711
"2527.11.2","Florida","Wakulla","12129",2018,3,88.28932,14.87329
"2527.11.3","Florida","Wakulla","12129",2018,4,86.82894,18.72464
"2527.11.4","Florida","Wakulla","12129",2018,5,243.5367,24.26643
"2527.11.5","Florida","Wakulla","12129",2018,6,133.0366,27.26768
"2527.11.6","Florida","Wakulla","12129",2018,7,208.8867,27.43925
"2527.11.7","Florida","Wakulla","12129",2018,8,317.8919,27.27148
"2527.11.8","Florida","Wakulla","12129",2018,9,106.1709,27.6971
"2527.11.9","Florida","Wakulla","12129",2018,10,93.33208,23.3162
"2527.11.10","Florida","Wakulla","12129",2018,11,121.9469,15.39113
"2527.11.11","Florida","Wakulla","12129",2018,12,301.4847,13.26102
"2528","Florida","Washington","12133",2007,1,111.9733,11.45536
"2528.12","Florida","Washington","12133",2007,2,67.96084,10.46
"2528.13","Florida","Washington","12133",2007,3,38.18614,16.82102
"2528.14","Florida","Washington","12133",2007,4,77.11301,17.59819
"2528.15","Florida","Washington","12133",2007,5,9.895301,23.2688
"2528.16","Florida","Washington","12133",2007,6,86.6612,26.94235
"2528.17","Florida","Washington","12133",2007,7,160.7666,27.51271
"2528.18","Florida","Washington","12133",2007,8,118.1093,28.96626
"2528.19","Florida","Washington","12133",2007,9,90.46169,25.95349
"2528.20","Florida","Washington","12133",2007,10,199.7613,21.29807
"2528.21","Florida","Washington","12133",2007,11,72.6759,14.15024
"2528.22","Florida","Washington","12133",2007,12,199.1482,13.45072
"2528.1","Florida","Washington","12133",2008,1,116.593,9.243976
"2528.1.1","Florida","Washington","12133",2008,2,260.673,12.47663
"2528.1.2","Florida","Washington","12133",2008,3,75.81639,14.56693
"2528.1.3","Florida","Washington","12133",2008,4,112.9063,18.78283
"2528.1.4","Florida","Washington","12133",2008,5,46.23783,23.23693
"2528.1.5","Florida","Washington","12133",2008,6,138.2554,27.02801
"2528.1.6","Florida","Washington","12133",2008,7,148.5412,27.3241
"2528.1.7","Florida","Washington","12133",2008,8,275.2414,26.64187
"2528.1.8","Florida","Washington","12133",2008,9,45.11916,25.20651
"2528.1.9","Florida","Washington","12133",2008,10,86.8947,19.0394
"2528.1.10","Florida","Washington","12133",2008,11,94.99747,13.15078
"2528.1.11","Florida","Washington","12133",2008,12,149.3073,13.32825
"2528.2","Florida","Washington","12133",2009,1,57.51675,11.22753
"2528.2.1","Florida","Washington","12133",2009,2,100.9343,10.9547
"2528.2.2","Florida","Washington","12133",2009,3,185.3053,16.3241
"2528.2.3","Florida","Washington","12133",2009,4,231.1313,18.47102
"2528.2.4","Florida","Washington","12133",2009,5,189.9395,23.87157
